fromNode	toNode	weight	direction	fromAltName	toAltName
MAPK3/ERK1	PPP2R1A	0.0249003590435086	undirected	NA	NA
MAPK3/ERK1	PRKAG1	0.0762727937480285	undirected	NA	NA
MAPK3/ERK1	PRKAG2	0.130915107295134	undirected	NA	NA
MAPK3/ERK1	BAP1	0.00762854887756583	undirected	NA	NA
MAPK3/ERK1	FASN	0.0121296644280703	undirected	NA	NA
MAPK3/ERK1	IDE	0.00609375897440399	undirected	NA	NA
MAPK3/ERK1	MME/NEP	0.0382136891782076	undirected	NA	NA
MAPK3/ERK1	USP8	0.0161014846617924	undirected	NA	NA
MAPK3/ERK1	ACSS1	0.0311769122092998	undirected	NA	NA
MAPK3/ERK1	ACSS2	0.0357118465932956	undirected	NA	NA
MAPK3/ERK1	CCAR2	0.0979716719320166	undirected	NA	NA
MAPK3/ERK1	EPAS1	0.0524715864516384	undirected	NA	NA
MAPK3/ERK1	Foxo1	0.0172634579490021	undirected	NA	NA
MAPK3/ERK1	RARB	0.0183564164186219	undirected	NA	NA
MAPK3/ERK1	Naprt1	0.0637616470042704	undirected	NA	NA
MAPK3/ERK1	HIC1	0.0823991501730436	undirected	NA	NA
MAPK3/ERK1	SESN3	0.0662290798497216	undirected	NA	NA
MAPK3/ERK1	SIRT1	0.101663214398439	undirected	NA	NA
MAPK3/ERK1	SIRT2	0.0957704100154238	undirected	NA	NA
MAPK3/ERK1	SIRT3	0.0847828261145562	undirected	NA	NA
MAPK3/ERK1	SIRT4	0.0694066689062781	undirected	NA	NA
MAPK3/ERK1	SIRT5	0.0414058407237196	undirected	NA	NA
MAPK3/ERK1	SIRT7	0.0172638213670378	undirected	NA	NA
MAPK3/ERK1	GH1	0.0152875695388923	undirected	NA	NA
MAPK3/ERK1	DNAJB6	0.038728928070016	undirected	NA	NA
MAPK3/ERK1	DNAJA1	0.044676059634735	undirected	NA	NA
MAPK3/ERK1	Cox4i1	0.0931211340742301	undirected	NA	NA
MAPK3/ERK1	HSF2BP	0.0129248390171008	undirected	NA	NA
MAPK3/ERK1	HSP90AA1	0.0681218675299635	undirected	NA	NA
MAPK3/ERK1	HSPA13/STCH	0.00987750942437011	undirected	NA	NA
MAPK3/ERK1	HSPA8/HSC70	0.0262363386077747	undirected	NA	NA
MAPK3/ERK1	CARM1	0.00489541727201614	undirected	NA	NA
MAPK3/ERK1	AR	0.0313936706003117	undirected	NA	NA
MAPK3/ERK1	UCP3	0.0431527566752459	undirected	NA	NA
MAPK3/ERK1	UCP2	0.0632896910707742	undirected	NA	NA
MAPK3/ERK1	Tfam	0.0272881775647881	undirected	NA	NA
MAPK3/ERK1	ESR1	0.0862221337184981	undirected	NA	NA
MAPK3/ERK1	NR3C2	0.0582077762191962	undirected	NA	NA
MAPK3/ERK1	DLG3	0.0265841331558293	undirected	NA	NA
MAPK3/ERK1	STX4A	0.0119853973595371	undirected	NA	NA
MAPK3/ERK1	SNCAIP	0.0165123264741505	undirected	NA	NA
MAPK3/ERK1	SNAP29	0.00465684529723001	undirected	NA	NA
MAPK3/ERK1	SYNGR1	0.00859699642899847	undirected	NA	NA
MAPK3/ERK1	SYNJ1	0.00368439665463128	undirected	NA	NA
MAPK3/ERK1	DDX1	0.0311139915455896	undirected	NA	NA
MAPK3/ERK1	CREBBP	0.00834368287596486	undirected	NA	NA
MAPK3/ERK1	ERN1	0.0499730637831101	undirected	NA	NA
MAPK3/ERK1	MLH1	0.0104423179131507	undirected	NA	NA
MAPK3/ERK1	RPS19BP1	0.00929354936799501	undirected	NA	NA
PPP2R1A	PRKAG1	0.0367241330396218	undirected	NA	NA
PPP2R1A	PRKAG2	0.122886961565993	undirected	NA	NA
PPP2R1A	BAP1	0.0171113439439962	undirected	NA	NA
PPP2R1A	FASN	0.0300015871704937	undirected	NA	NA
PPP2R1A	IDE	0.00161813291250629	undirected	NA	NA
PPP2R1A	MME/NEP	0.170780314914006	undirected	NA	NA
PPP2R1A	USP8	0.130536291211454	undirected	NA	NA
PPP2R1A	ACSS1	0.0421458911800841	undirected	NA	NA
PPP2R1A	ACSS2	0.0365523407164871	undirected	NA	NA
