fromNode	toNode	weight	direction	fromAltName	toAltName
GLRX	CtBP	0.113839256758735	undirected	NA	NA
GLRX	NAMPT	0.111156270369747	undirected	NA	NA
GLRX	HIF1A	0.0716698765146906	undirected	NA	NA
GLRX	SESN2	0.00378872488549447	undirected	NA	NA
GLRX	CDKN2a	0.00888638118844661	undirected	NA	NA
GLRX	CDKN1b	0.0041247929482098	undirected	NA	NA
GLRX	CDKN1a	0.00449853802575543	undirected	NA	NA
GLRX	UCP1	0.00053199843088926	undirected	NA	NA
GLRX	PPARGC1A	0.0119192976543482	undirected	NA	NA
GLRX	CYP17A1/CYP17	0.0256934834753636	undirected	NA	NA
GLRX	DDX10	0.00138161297201881	undirected	NA	NA
GLRX	NRF2/NFE2L2	0.0121191479643577	undirected	NA	NA
GLRX	SUV39H1	0.00466140152638273	undirected	NA	NA
GLRX	SSBP1	0.0121828860332841	undirected	NA	NA
GLRX	SLIT1	0.00429300828545462	undirected	NA	NA
CtBP	NAMPT	0.290198303285235	undirected	NA	NA
CtBP	HIF1A	0.224680381605781	undirected	NA	NA
CtBP	SESN2	0.0300157033738753	undirected	NA	NA
CtBP	CDKN2a	0.0321225759348959	undirected	NA	NA
CtBP	CDKN1b	0.0247411958062581	undirected	NA	NA
CtBP	CDKN1a	0.0267872600121183	undirected	NA	NA
CtBP	UCP1	0.00654324036235788	undirected	NA	NA
CtBP	PPARGC1A	0.0687410077963947	undirected	NA	NA
CtBP	CYP17A1/CYP17	0.102977007865611	undirected	NA	NA
CtBP	DDX10	0.0103533008434404	undirected	NA	NA
CtBP	NRF2/NFE2L2	0.0424414746261784	undirected	NA	NA
CtBP	SUV39H1	0.0209822245485489	undirected	NA	NA
CtBP	SSBP1	0.0428220039071367	undirected	NA	NA
CtBP	SLIT1	0.0247473828105835	undirected	NA	NA
NAMPT	HIF1A	0.228852521339798	undirected	NA	NA
NAMPT	SESN2	0.0295864469009973	undirected	NA	NA
NAMPT	CDKN2a	0.0268321542999739	undirected	NA	NA
NAMPT	CDKN1b	0.0163836769006044	undirected	NA	NA
NAMPT	CDKN1a	0.0191951731407675	undirected	NA	NA
NAMPT	UCP1	0.00676261805536842	undirected	NA	NA
NAMPT	PPARGC1A	0.0703548947345521	undirected	NA	NA
NAMPT	CYP17A1/CYP17	0.102440912779025	undirected	NA	NA
NAMPT	DDX10	0.00746272065630755	undirected	NA	NA
NAMPT	NRF2/NFE2L2	0.0342644361446694	undirected	NA	NA
NAMPT	SUV39H1	0.017393589545647	undirected	NA	NA
NAMPT	SSBP1	0.0364057250827903	undirected	NA	NA
NAMPT	SLIT1	0.0203697070373324	undirected	NA	NA
HIF1A	SESN2	0.0534698642438992	undirected	NA	NA
HIF1A	CDKN2a	0.0333985860287426	undirected	NA	NA
HIF1A	CDKN1b	0.0271744983256008	undirected	NA	NA
HIF1A	CDKN1a	0.0322092159651023	undirected	NA	NA
HIF1A	UCP1	0.0157470762671637	undirected	NA	NA
HIF1A	PPARGC1A	0.121890058278108	undirected	NA	NA
HIF1A	CYP17A1/CYP17	0.154858009537334	undirected	NA	NA
HIF1A	DDX10	0.00755285899794699	undirected	NA	NA
HIF1A	NRF2/NFE2L2	0.0314948461693833	undirected	NA	NA
HIF1A	SUV39H1	0.0157718098666908	undirected	NA	NA
HIF1A	SSBP1	0.0339389103580174	undirected	NA	NA
HIF1A	SLIT1	0.0227702068106755	undirected	NA	NA
SESN2	CDKN2a	0.0225531519865077	undirected	NA	NA
