fromNode	toNode	weight	direction	fromAltName	toAltName
CRHR1	Hcrtr1.&.Hcrtr2	0.0425653832260851	undirected	NA	NA
CRHR1	CAMK2A	0.0742750366443647	undirected	NA	NA
CRHR1	AKAP1	0.106372480651025	undirected	NA	NA
CRHR1	CDK5	0.00597886859403796	undirected	NA	NA
CRHR1	DUSP4	0.19567786507587	undirected	NA	NA
CRHR1	DUSP5	0.0879959161446544	undirected	NA	NA
CRHR1	DYRK1A	0.0232998596585006	undirected	NA	NA
CRHR1	EIF2AK2/PRKR	0.0453286893511988	undirected	NA	NA
CRHR1	MAPK13/SAPK4	0.0378477388656328	undirected	NA	NA
CRHR1	ITPKB	0.0597720238655808	undirected	NA	NA
CRHR1	ITPKA	0.186497131817976	undirected	NA	NA
CRHR1	FYN	0.191062669066027	undirected	NA	NA
CRHR1	EPHA2	0.0602727856346773	undirected	NA	NA
CRHR1	MAPK8	0.0936270060762105	undirected	NA	NA
CRHR1	MAPK9	0.128751401082991	undirected	NA	NA
CRHR1	PPP1CA	0.0282092828199172	undirected	NA	NA
CRHR1	PPP1CC	0.0098391106753573	undirected	NA	NA
CRHR1	PPP3CB	0.150267392087232	undirected	NA	NA
CRHR1	PRKAG3	0.134686973105486	undirected	NA	NA
CRHR1	PRKCA	0.183901956679177	undirected	NA	NA
CRHR1	PRKCI	0.234705358671101	undirected	NA	NA
CRHR1	RPS6KB1	0.0407159982789144	undirected	NA	NA
CRHR1	CSTB	0.0481860427692982	undirected	NA	NA
CRHR1	HMGCS1	0.0483656200245772	undirected	NA	NA
CRHR1	LIPA	0.0345737273611906	undirected	NA	NA
CRHR1	SOD2	0.0503421900942017	undirected	NA	NA
CRHR1	SIRT6	0.0594489596295017	undirected	NA	NA
CRHR1	XRCC6	0.11541751622809	undirected	NA	NA
CRHR1	HSPA1A/HSP70	0.0905377883985745	undirected	NA	NA
CRHR1	HSPA5/BIP	0.0705875917450649	undirected	NA	NA
CRHR1	CYP11B2	0.0158911090438882	undirected	NA	NA
CRHR1	ABCG1	0.066974860064473	undirected	NA	NA
CRHR1	HMGCR	0.0210754580628595	undirected	NA	NA
CRHR1	NR4A2	0.0376886136947983	undirected	NA	NA
CRHR1	NR3C1	0.00691692662559083	undirected	NA	NA
CRHR1	SPRY2	0.147616313490692	undirected	NA	NA
CRHR1	SYNPO	0.0447386320834398	undirected	NA	NA
CRHR1	ELAVL4	0.05983491615926	undirected	NA	NA
CRHR1	ELAVL2	0.0813323614741484	undirected	NA	NA
CRHR1	ELAVL1	0.122313649014094	undirected	NA	NA
CRHR1	CREM	0.030337571997342	undirected	NA	NA
CRHR1	PIWIL1	0.0988937017902217	undirected	NA	NA
Hcrtr1.&.Hcrtr2	CAMK2A	0.121618836631259	undirected	NA	NA
Hcrtr1.&.Hcrtr2	AKAP1	0.0852118032961081	undirected	NA	NA
Hcrtr1.&.Hcrtr2	CDK5	0.00121525355349023	undirected	NA	NA
Hcrtr1.&.Hcrtr2	DUSP4	0.107872095276996	undirected	NA	NA
Hcrtr1.&.Hcrtr2	DUSP5	0.061353881170191	undirected	NA	NA
Hcrtr1.&.Hcrtr2	DYRK1A	0.0473121063576203	undirected	NA	NA
Hcrtr1.&.Hcrtr2	EIF2AK2/PRKR	0.11646232992771	undirected	NA	NA
Hcrtr1.&.Hcrtr2	MAPK13/SAPK4	0.0972913592979831	undirected	NA	NA
Hcrtr1.&.Hcrtr2	ITPKB	0.0423527287293051	undirected	NA	NA
Hcrtr1.&.Hcrtr2	ITPKA	0.0608781433419128	undirected	NA	NA
Hcrtr1.&.Hcrtr2	FYN	0.0378670985492756	undirected	NA	NA
Hcrtr1.&.Hcrtr2	EPHA2	0.0107216168872995	undirected	NA	NA
Hcrtr1.&.Hcrtr2	MAPK8	0.0153343511435548	undirected	NA	NA
Hcrtr1.&.Hcrtr2	MAPK9	0.0329057786875842	undirected	NA	NA
Hcrtr1.&.Hcrtr2	PPP1CA	0.105841181099292	undirected	NA	NA
Hcrtr1.&.Hcrtr2	PPP1CC	0.0683251354714961	undirected	NA	NA
Hcrtr1.&.Hcrtr2	PPP3CB	0.0536924051495256	undirected	NA	NA
Hcrtr1.&.Hcrtr2	PRKAG3	0.0239955841883583	undirected	NA	NA
Hcrtr1.&.Hcrtr2	PRKCA	0.0404278529470075	undirected	NA	NA
Hcrtr1.&.Hcrtr2	PRKCI	0.0751130736601564	undirected	NA	NA
Hcrtr1.&.Hcrtr2	RPS6KB1	0.0802766255289424	undirected	NA	NA
Hcrtr1.&.Hcrtr2	CSTB	0.0748364079183781	undirected	NA	NA
Hcrtr1.&.Hcrtr2	HMGCS1	0.033106036214861	undirected	NA	NA
Hcrtr1.&.Hcrtr2	LIPA	0.0587721054405126	undirected	NA	NA
Hcrtr1.&.Hcrtr2	SOD2	0.0146941825513266	undirected	NA	NA
Hcrtr1.&.Hcrtr2	SIRT6	0.0803226785573514	undirected	NA	NA
Hcrtr1.&.Hcrtr2	XRCC6	0.0817991879394173	undirected	NA	NA
Hcrtr1.&.Hcrtr2	HSPA1A/HSP70	0.0305877254714762	undirected	NA	NA
Hcrtr1.&.Hcrtr2	HSPA5/BIP	0.0152328907459257	undirected	NA	NA
Hcrtr1.&.Hcrtr2	CYP11B2	0.0913216168332942	undirected	NA	NA
Hcrtr1.&.Hcrtr2	ABCG1	0.0464260742714265	undirected	NA	NA
Hcrtr1.&.Hcrtr2	HMGCR	0.00829487676901748	undirected	NA	NA
Hcrtr1.&.Hcrtr2	NR4A2	0.0162638007538239	undirected	NA	NA
Hcrtr1.&.Hcrtr2	NR3C1	0.00107102879257919	undirected	NA	NA
Hcrtr1.&.Hcrtr2	SPRY2	0.0502268203442156	undirected	NA	NA
Hcrtr1.&.Hcrtr2	SYNPO	0.00798058239798291	undirected	NA	NA
Hcrtr1.&.Hcrtr2	ELAVL4	0.0762098011701008	undirected	NA	NA
Hcrtr1.&.Hcrtr2	ELAVL2	0.0629823682256322	undirected	NA	NA
Hcrtr1.&.Hcrtr2	ELAVL1	0.0891197256160562	undirected	NA	NA
Hcrtr1.&.Hcrtr2	CREM	0.00461694209361429	undirected	NA	NA
Hcrtr1.&.Hcrtr2	PIWIL1	0.0791113121948193	undirected	NA	NA
CAMK2A	AKAP1	0.115000381699215	undirected	NA	NA
CAMK2A	CDK5	0.00624160230955443	undirected	NA	NA
CAMK2A	DUSP4	0.211186903143638	undirected	NA	NA
CAMK2A	DUSP5	0.149384845238214	undirected	NA	NA
CAMK2A	DYRK1A	0.125003654165443	undirected	NA	NA
CAMK2A	EIF2AK2/PRKR	0.209067450304719	undirected	NA	NA
CAMK2A	MAPK13/SAPK4	0.180633894291846	undirected	NA	NA
CAMK2A	ITPKB	0.107162008688789	undirected	NA	NA
CAMK2A	ITPKA	0.0880222716191335	undirected	NA	NA
CAMK2A	FYN	0.0826066814503608	undirected	NA	NA
CAMK2A	EPHA2	0.0454136091859839	undirected	NA	NA
CAMK2A	MAPK8	0.0471930995690033	undirected	NA	NA
CAMK2A	MAPK9	0.0700751157348968	undirected	NA	NA
CAMK2A	PPP1CA	0.152001133183317	undirected	NA	NA
CAMK2A	PPP1CC	0.0322647390631218	undirected	NA	NA
CAMK2A	PPP3CB	0.0782462445464991	undirected	NA	NA
CAMK2A	PRKAG3	0.0524033333035779	undirected	NA	NA
CAMK2A	PRKCA	0.0777406760516435	undirected	NA	NA
CAMK2A	PRKCI	0.140475700251721	undirected	NA	NA
CAMK2A	RPS6KB1	0.182758104926933	undirected	NA	NA
CAMK2A	CSTB	0.154087758962977	undirected	NA	NA
CAMK2A	HMGCS1	0.0932351085432879	undirected	NA	NA
CAMK2A	LIPA	0.180815754571887	undirected	NA	NA
CAMK2A	SOD2	0.030604996484346	undirected	NA	NA
CAMK2A	SIRT6	0.110548681613459	undirected	NA	NA
CAMK2A	XRCC6	0.151307087396133	undirected	NA	NA
CAMK2A	HSPA1A/HSP70	0.0565445623889472	undirected	NA	NA
CAMK2A	HSPA5/BIP	0.0456702280085217	undirected	NA	NA
CAMK2A	CYP11B2	0.131111220530484	undirected	NA	NA
CAMK2A	ABCG1	0.0546994260535736	undirected	NA	NA
CAMK2A	HMGCR	0.0207295624114045	undirected	NA	NA
CAMK2A	NR4A2	0.0268970310558216	undirected	NA	NA
CAMK2A	NR3C1	0.00575836665133733	undirected	NA	NA
CAMK2A	SPRY2	0.0827315043916128	undirected	NA	NA
CAMK2A	SYNPO	0.0330798339433298	undirected	NA	NA
CAMK2A	ELAVL4	0.166312100841224	undirected	NA	NA
CAMK2A	ELAVL2	0.130947888154526	undirected	NA	NA
CAMK2A	ELAVL1	0.128633692700872	undirected	NA	NA
CAMK2A	CREM	0.0145183450778612	undirected	NA	NA
CAMK2A	PIWIL1	0.133189246508086	undirected	NA	NA
AKAP1	CDK5	0.00396091464509798	undirected	NA	NA
AKAP1	DUSP4	0.198080129800542	undirected	NA	NA
AKAP1	DUSP5	0.117027388020901	undirected	NA	NA
AKAP1	DYRK1A	0.0391699832966053	undirected	NA	NA
AKAP1	EIF2AK2/PRKR	0.07193596662659	undirected	NA	NA
AKAP1	MAPK13/SAPK4	0.0791977281816465	undirected	NA	NA
AKAP1	ITPKB	0.052564201432478	undirected	NA	NA
AKAP1	ITPKA	0.110866362158703	undirected	NA	NA
AKAP1	FYN	0.115445542533859	undirected	NA	NA
AKAP1	EPHA2	0.0391212980877939	undirected	NA	NA
AKAP1	MAPK8	0.0578805009719329	undirected	NA	NA
AKAP1	MAPK9	0.0851406151749044	undirected	NA	NA
AKAP1	PPP1CA	0.05095775085817	undirected	NA	NA
AKAP1	PPP1CC	0.0186132466284943	undirected	NA	NA
AKAP1	PPP3CB	0.125960003893212	undirected	NA	NA
AKAP1	PRKAG3	0.08116089601331	undirected	NA	NA
AKAP1	PRKCA	0.12519318237908	undirected	NA	NA
AKAP1	PRKCI	0.195024893247481	undirected	NA	NA
AKAP1	RPS6KB1	0.0718378000661975	undirected	NA	NA
AKAP1	CSTB	0.0535539136424559	undirected	NA	NA
AKAP1	HMGCS1	0.0748766037111967	undirected	NA	NA
AKAP1	LIPA	0.0432179564329407	undirected	NA	NA
AKAP1	SOD2	0.042962555614364	undirected	NA	NA
AKAP1	SIRT6	0.0679236194036266	undirected	NA	NA
AKAP1	XRCC6	0.107753186814698	undirected	NA	NA
AKAP1	HSPA1A/HSP70	0.0586799410841141	undirected	NA	NA
AKAP1	HSPA5/BIP	0.032163844905207	undirected	NA	NA
AKAP1	CYP11B2	0.0360325156626542	undirected	NA	NA
AKAP1	ABCG1	0.0413608790483299	undirected	NA	NA
AKAP1	HMGCR	0.00861401985301024	undirected	NA	NA
AKAP1	NR4A2	0.018779594288624	undirected	NA	NA
AKAP1	NR3C1	0.00374591828420754	undirected	NA	NA
AKAP1	SPRY2	0.130306858435333	undirected	NA	NA
AKAP1	SYNPO	0.032511049369701	undirected	NA	NA
AKAP1	ELAVL4	0.0676959898865644	undirected	NA	NA
AKAP1	ELAVL2	0.0765512789275209	undirected	NA	NA
AKAP1	ELAVL1	0.111943112645791	undirected	NA	NA
AKAP1	CREM	0.0108834076653848	undirected	NA	NA
AKAP1	PIWIL1	0.0937581895987104	undirected	NA	NA
CDK5	DUSP4	0.0159484050978264	undirected	NA	NA
CDK5	DUSP5	0.0134610996468606	undirected	NA	NA
CDK5	DYRK1A	0.00468587361411875	undirected	NA	NA
CDK5	EIF2AK2/PRKR	0.00484378952185619	undirected	NA	NA
CDK5	MAPK13/SAPK4	0.00585553740129416	undirected	NA	NA
CDK5	ITPKB	0.00365453162800419	undirected	NA	NA
CDK5	ITPKA	0.0132323360601459	undirected	NA	NA
CDK5	FYN	0.0189501994854583	undirected	NA	NA
CDK5	EPHA2	0.0256194121140294	undirected	NA	NA
CDK5	MAPK8	0.0205606582372486	undirected	NA	NA
CDK5	MAPK9	0.0263690846897563	undirected	NA	NA
CDK5	PPP1CA	0.00278298652178471	undirected	NA	NA
CDK5	PPP1CC	0.000121742158431952	undirected	NA	NA
CDK5	PPP3CB	0.00465535407684234	undirected	NA	NA
CDK5	PRKAG3	0.0173180395249677	undirected	NA	NA
CDK5	PRKCA	0.0141330482041676	undirected	NA	NA
CDK5	PRKCI	0.0141445037885534	undirected	NA	NA
CDK5	RPS6KB1	0.00666473240368335	undirected	NA	NA
